Freq.	V(n007)/V(n002)
2.28034207200038e+000	(-2.68112674086459e+001dB,1.25487967593601e+002°)
2.28559880337539e+000	(-2.67833146707116e+001dB,1.25414289122913e+002°)
2.29086765276773e+000	(-2.67553844976732e+001dB,1.25340619397102e+002°)
2.29614864811232e+000	(-2.67274768713713e+001dB,1.25266958686294e+002°)
2.30144181740847e+000	(-2.66995917734081e+001dB,1.25193307259694e+002°)
2.30674718872003e+000	(-2.66717291852249e+001dB,1.25119665385720e+002°)
2.31206479017555e+000	(-2.66438890880479e+001dB,1.25046033331906e+002°)
2.31739464996844e+000	(-2.66160714629200e+001dB,1.24972411364930e+002°)
2.32273679635706e+000	(-2.65882762906606e+001dB,1.24898799750547e+002°)
2.32809125766496e+000	(-2.65605035519371e+001dB,1.24825198753720e+002°)
2.33345806228096e+000	(-2.65327532271988e+001dB,1.24751608638465e+002°)
2.33883723865931e+000	(-2.65050252967147e+001dB,1.24678029667937e+002°)
2.34422881531988e+000	(-2.64773197405458e+001dB,1.24604462104334e+002°)
2.34963282084826e+000	(-2.64496365385725e+001dB,1.24530906208998e+002°)
2.35504928389597e+000	(-2.64219756704941e+001dB,1.24457362242351e+002°)
2.36047823318053e+000	(-2.63943371158236e+001dB,1.24383830463895e+002°)
2.36591969748571e+000	(-2.63667208538702e+001dB,1.24310311132185e+002°)
2.37137370566161e+000	(-2.63391268637597e+001dB,1.24236804504833e+002°)
2.37684028662483e+000	(-2.63115551244440e+001dB,1.24163310838541e+002°)
2.38231946935864e+000	(-2.62840056146917e+001dB,1.24089830389057e+002°)
2.38781128291313e+000	(-2.62564783130780e+001dB,1.24016363411171e+002°)
2.39331575640534e+000	(-2.62289731979827e+001dB,1.23942910158667e+002°)
2.39883291901944e+000	(-2.62014902476256e+001dB,1.23869470884403e+002°)
2.40436280000689e+000	(-2.61740294400700e+001dB,1.23796045840335e+002°)
2.40990542868655e+000	(-2.61465907531324e+001dB,1.23722635277283e+002°)
2.41546083444489e+000	(-2.61191741645118e+001dB,1.23649239445202e+002°)
2.42102904673613e+000	(-2.60917796516971e+001dB,1.23575858593004e+002°)
2.42661009508237e+000	(-2.60644071920047e+001dB,1.23502492968594e+002°)
2.43220400907377e+000	(-2.60370567625899e+001dB,1.23429142818908e+002°)
2.43781081836870e+000	(-2.60097283404161e+001dB,1.23355808389837e+002°)
2.44343055269392e+000	(-2.59824219022903e+001dB,1.23282489926285e+002°)
2.44906324184470e+000	(-2.59551374248415e+001dB,1.23209187672123e+002°)
2.45470891568498e+000	(-2.59278748845075e+001dB,1.23135901870157e+002°)
2.46036760414758e+000	(-2.59006342575804e+001dB,1.23062632762194e+002°)
2.46603933723429e+000	(-2.58734155201568e+001dB,1.22989380588976e+002°)
2.47172414501608e+000	(-2.58462186482200e+001dB,1.22916145590264e+002°)
2.47742205763324e+000	(-2.58190436175088e+001dB,1.22842928004664e+002°)
2.48313310529552e+000	(-2.57918904036473e+001dB,1.22769728069778e+002°)
2.48885731828234e+000	(-2.57647589820994e+001dB,1.22696546022188e+002°)
2.49459472694290e+000	(-2.57376493281214e+001dB,1.22623382097299e+002°)
2.50034536169638e+000	(-2.57105614168454e+001dB,1.22550236529536e+002°)
2.50610925303206e+000	(-2.56834952232256e+001dB,1.22477109552203e+002°)
2.51188643150953e+000	(-2.56564507220547e+001dB,1.22404001397514e+002°)
2.51767692775880e+000	(-2.56294278879761e+001dB,1.22330912296616e+002°)
2.52348077248052e+000	(-2.56024266954539e+001dB,1.22257842479518e+002°)
2.52929799644609e+000	(-2.55754471188150e+001dB,1.22184792175173e+002°)
2.53512863049786e+000	(-2.55484891322088e+001dB,1.22111761611376e+002°)
2.54097270554925e+000	(-2.55215527096604e+001dB,1.22038751014887e+002°)
2.54683025258499e+000	(-2.54946378250122e+001dB,1.21965760611267e+002°)
2.55270130266119e+000	(-2.54677444519660e+001dB,1.21892790625010e+002°)
2.55858588690559e+000	(-2.54408725640667e+001dB,1.21819841279451e+002°)
2.56448403651766e+000	(-2.54140221346989e+001dB,1.21746912796782e+002°)
2.57039578276881e+000	(-2.53871931371178e+001dB,1.21674005398103e+002°)
2.57632115700252e+000	(-2.53603855444221e+001dB,1.21601119303364e+002°)
2.58226019063454e+000	(-2.53335993295474e+001dB,1.21528254731313e+002°)
2.58821291515304e+000	(-2.53068344653013e+001dB,1.21455411899598e+002°)
2.59417936211876e+000	(-2.52800909243346e+001dB,1.21382591024704e+002°)
2.60015956316522e+000	(-2.52533686791771e+001dB,1.21309792321978e+002°)
2.60615354999884e+000	(-2.52266677021638e+001dB,1.21237016005519e+002°)
2.61216135439915e+000	(-2.51999879655456e+001dB,1.21164262288351e+002°)
2.61818300821893e+000	(-2.51733294413915e+001dB,1.21091531382261e+002°)
2.62421854338439e+000	(-2.51466921016703e+001dB,1.21018823497916e+002°)
2.63026799189533e+000	(-2.51200759181554e+001dB,1.20946138844722e+002°)
2.63633138582532e+000	(-2.50934808625194e+001dB,1.20873477630947e+002°)
2.64240875732189e+000	(-2.50669069063122e+001dB,1.20800840063696e+002°)
2.64850013860664e+000	(-2.50403540209114e+001dB,1.20728226348806e+002°)
2.65460556197548e+000	(-2.50138221776091e+001dB,1.20655636691014e+002°)
2.66072505979875e+000	(-2.49873113474964e+001dB,1.20583071293728e+002°)
2.66685866452142e+000	(-2.49608215015730e+001dB,1.20510530359216e+002°)
2.67300640866325e+000	(-2.49343526107441e+001dB,1.20438014088604e+002°)
2.67916832481897e+000	(-2.49079046456917e+001dB,1.20365522681645e+002°)
2.68534444565845e+000	(-2.48814775770673e+001dB,1.20293056337032e+002°)
2.69153480392686e+000	(-2.48550713753201e+001dB,1.20220615252103e+002°)
2.69773943244486e+000	(-2.48286860108279e+001dB,1.20148199623080e+002°)
2.70395836410878e+000	(-2.48023214538102e+001dB,1.20075809644874e+002°)
2.71019163189078e+000	(-2.47759776743782e+001dB,1.20003445511234e+002°)
2.71643926883902e+000	(-2.47496546425114e+001dB,1.19931107414596e+002°)
2.72270130807785e+000	(-2.47233523280857e+001dB,1.19858795546231e+002°)
2.72897778280798e+000	(-2.46970707008122e+001dB,1.19786510096078e+002°)
2.73526872630665e+000	(-2.46708097303364e+001dB,1.19714251252915e+002°)
2.74157417192782e+000	(-2.46445693861655e+001dB,1.19642019204234e+002°)
2.74789415310234e+000	(-2.46183496376895e+001dB,1.19569814136290e+002°)
2.75422870333811e+000	(-2.45921504541744e+001dB,1.19497636234036e+002°)
2.76057785622028e+000	(-2.45659718047779e+001dB,1.19425485681207e+002°)
2.76694164541145e+000	(-2.45398136585464e+001dB,1.19353362660260e+002°)
2.77332010465178e+000	(-2.45136759844339e+001dB,1.19281267352429e+002°)
2.77971326775923e+000	(-2.44875587512344e+001dB,1.19209199937579e+002°)
2.78612116862971e+000	(-2.44614619276901e+001dB,1.19137160594425e+002°)
2.79254384123727e+000	(-2.44353854823826e+001dB,1.19065149500302e+002°)
2.79898131963430e+000	(-2.44093293838447e+001dB,1.18993166831375e+002°)
2.80543363795165e+000	(-2.43832936004299e+001dB,1.18921212762406e+002°)
2.81190083039888e+000	(-2.43572781004648e+001dB,1.18849287466996e+002°)
2.81838293126439e+000	(-2.43312828521076e+001dB,1.18777391117348e+002°)
2.82487997491564e+000	(-2.43053078234494e+001dB,1.18705523884475e+002°)
2.83139199579931e+000	(-2.42793529824780e+001dB,1.18633685938050e+002°)
2.83791902844149e+000	(-2.42534182970813e+001dB,1.18561877446460e+002°)
2.84446110744785e+000	(-2.42275037350431e+001dB,1.18490098576833e+002°)
2.85101826750384e+000	(-2.42016092640296e+001dB,1.18418349494913e+002°)
2.85759054337488e+000	(-2.41757348516574e+001dB,1.18346630365243e+002°)
2.86417796990651e+000	(-2.41498804654070e+001dB,1.18274941351008e+002°)
2.87078058202462e+000	(-2.41240460726957e+001dB,1.18203282614116e+002°)
2.87739841473560e+000	(-2.40982316408102e+001dB,1.18131654315128e+002°)
2.88403150312654e+000	(-2.40724371369954e+001dB,1.18060056613377e+002°)
2.89067988236541e+000	(-2.40466625283523e+001dB,1.17988489666785e+002°)
2.89734358770125e+000	(-2.40209077819406e+001dB,1.17916953632050e+002°)
2.90402265446438e+000	(-2.39951728646969e+001dB,1.17845448664500e+002°)
2.91071711806654e+000	(-2.39694577435060e+001dB,1.17773974918205e+002°)
2.91742701400110e+000	(-2.39437623851398e+001dB,1.17702532545862e+002°)
2.92415237784327e+000	(-2.39180867562796e+001dB,1.17631121698858e+002°)
2.93089324525025e+000	(-2.38924308235583e+001dB,1.17559742527302e+002°)
2.93764965196146e+000	(-2.38667945534938e+001dB,1.17488395179934e+002°)
2.94442163379869e+000	(-2.38411779125371e+001dB,1.17417079804189e+002°)
2.95120922666631e+000	(-2.38155808670753e+001dB,1.17345796546212e+002°)
2.95801246655147e+000	(-2.37900033833914e+001dB,1.17274545550761e+002°)
2.96483138952427e+000	(-2.37644454276906e+001dB,1.17203326961281e+002°)
2.97166603173795e+000	(-2.37389069661275e+001dB,1.17132140919928e+002°)
2.97851642942912e+000	(-2.37133879647677e+001dB,1.17060987567497e+002°)
2.98538261891789e+000	(-2.36878883896051e+001dB,1.16989867043463e+002°)
2.99226463660812e+000	(-2.36624082065591e+001dB,1.16918779485965e+002°)
2.99916251898758e+000	(-2.36369473814910e+001dB,1.16847725031820e+002°)
3.00607630262816e+000	(-2.36115058801533e+001dB,1.16776703816452e+002°)
3.01300602418605e+000	(-2.35860836682748e+001dB,1.16705715974020e+002°)
3.01995172040194e+000	(-2.35606807115127e+001dB,1.16634761637353e+002°)
3.02691342810123e+000	(-2.35352969754315e+001dB,1.16563840937883e+002°)
3.03389118419420e+000	(-2.35099324255487e+001dB,1.16492954005747e+002°)
3.04088502567620e+000	(-2.34845870273190e+001dB,1.16422100969731e+002°)
3.04789498962791e+000	(-2.34592607461119e+001dB,1.16351281957256e+002°)
3.05492111321544e+000	(-2.34339535472769e+001dB,1.16280497094463e+002°)
3.06196343369060e+000	(-2.34086653960679e+001dB,1.16209746506095e+002°)
3.06902198839108e+000	(-2.33833962577089e+001dB,1.16139030315611e+002°)
3.07609681474063e+000	(-2.33581460973281e+001dB,1.16068348645050e+002°)
3.08318795024928e+000	(-2.33329148800436e+001dB,1.15997701615207e+002°)
3.09029543251351e+000	(-2.33077025708567e+001dB,1.15927089345406e+002°)
3.09741929921650e+000	(-2.32825091347940e+001dB,1.15856511953774e+002°)
3.10455958812828e+000	(-2.32573345367484e+001dB,1.15785969556975e+002°)
3.11171633710594e+000	(-2.32321787416245e+001dB,1.15715462270402e+002°)
3.11888958409386e+000	(-2.32070417142474e+001dB,1.15644990208094e+002°)
3.12607936712388e+000	(-2.31819234193775e+001dB,1.15574553482684e+002°)
3.13328572431551e+000	(-2.31568238217733e+001dB,1.15504152205565e+002°)
3.14050869387614e+000	(-2.31317428861023e+001dB,1.15433786486695e+002°)
3.14774831410124e+000	(-2.31066805770006e+001dB,1.15363456434735e+002°)
3.15500462337455e+000	(-2.30816368590627e+001dB,1.15293162156977e+002°)
3.16227766016830e+000	(-2.30566116968520e+001dB,1.15222903759418e+002°)
3.16956746304341e+000	(-2.30316050548423e+001dB,1.15152681346611e+002°)
3.17687407064969e+000	(-2.30066168975367e+001dB,1.15082495021894e+002°)
3.18419752172604e+000	(-2.29816471893335e+001dB,1.15012344887155e+002°)
3.19153785510068e+000	(-2.29566958946343e+001dB,1.14942231043012e+002°)
3.19889510969132e+000	(-2.29317629777783e+001dB,1.14872153588676e+002°)
3.20626932450538e+000	(-2.29068484030857e+001dB,1.14802112622083e+002°)
3.21366053864023e+000	(-2.28819521348210e+001dB,1.14732108239756e+002°)
3.22106879128335e+000	(-2.28570741372268e+001dB,1.14662140536919e+002°)
3.22849412171255e+000	(-2.28322143745279e+001dB,1.14592209607483e+002°)
3.23593656929620e+000	(-2.28073728108716e+001dB,1.14522315543920e+002°)
3.24339617349341e+000	(-2.27825494104274e+001dB,1.14452458437479e+002°)
3.25087297385426e+000	(-2.27577441373094e+001dB,1.14382638378006e+002°)
3.25836701002000e+000	(-2.27329569555870e+001dB,1.14312855453991e+002°)
3.26587832172327e+000	(-2.27081878293395e+001dB,1.14243109752643e+002°)
3.27340694878830e+000	(-2.26834367225706e+001dB,1.14173401359762e+002°)
3.28095293113110e+000	(-2.26587035993198e+001dB,1.14103730359898e+002°)
3.28851630875974e+000	(-2.26339884235520e+001dB,1.14034096836203e+002°)
3.29609712177449e+000	(-2.26092911592272e+001dB,1.13964500870499e+002°)
3.30369541036806e+000	(-2.25846117702847e+001dB,1.13894942543296e+002°)
3.31131121482582e+000	(-2.25599502206414e+001dB,1.13825421933766e+002°)
3.31894457552601e+000	(-2.25353064741881e+001dB,1.13755939119718e+002°)
3.32659553293996e+000	(-2.25106804948076e+001dB,1.13686494177681e+002°)
3.33426412763226e+000	(-2.24860722463668e+001dB,1.13617087182832e+002°)
3.34195040026105e+000	(-2.24614816926934e+001dB,1.13547718208988e+002°)
3.34965439157819e+000	(-2.24369087976247e+001dB,1.13478387328702e+002°)
3.35737614242946e+000	(-2.24123535249817e+001dB,1.13409094613152e+002°)
3.36511569375482e+000	(-2.23878158385490e+001dB,1.13339840132193e+002°)
3.37287308658860e+000	(-2.23632957021183e+001dB,1.13270623954373e+002°)
3.38064836205972e+000	(-2.23387930794832e+001dB,1.13201446146942e+002°)
3.38844156139193e+000	(-2.23143079343855e+001dB,1.13132306775757e+002°)
3.39625272590399e+000	(-2.22898402306125e+001dB,1.13063205905444e+002°)
3.40408189700991e+000	(-2.22653899318796e+001dB,1.12994143599218e+002°)
3.41192911621919e+000	(-2.22409570019573e+001dB,1.12925119919058e+002°)
3.41979442513699e+000	(-2.22165414045762e+001dB,1.12856134925598e+002°)
3.42767786546441e+000	(-2.21921431034614e+001dB,1.12787188678127e+002°)
3.43557947899865e+000	(-2.21677620623494e+001dB,1.12718281234685e+002°)
3.44349930763329e+000	(-2.21433982449546e+001dB,1.12649412651935e+002°)
3.45143739335847e+000	(-2.21190516150252e+001dB,1.12580582985297e+002°)
3.45939377826112e+000	(-2.20947221362614e+001dB,1.12511792288835e+002°)
3.46736850452522e+000	(-2.20704097724069e+001dB,1.12443040615335e+002°)
3.47536161443196e+000	(-2.20461144871758e+001dB,1.12374328016261e+002°)
3.48337315036002e+000	(-2.20218362442906e+001dB,1.12305654541779e+002°)
3.49140315478576e+000	(-2.19975750075014e+001dB,1.12237020240782e+002°)
3.49945167028347e+000	(-2.19733307405422e+001dB,1.12168425160842e+002°)
3.50751873952558e+000	(-2.19491034071545e+001dB,1.12099869348243e+002°)
3.51560440528288e+000	(-2.19248929710725e+001dB,1.12031352847944e+002°)
3.52370871042477e+000	(-2.19006993960687e+001dB,1.11962875703668e+002°)
3.53183169791947e+000	(-2.18765226459017e+001dB,1.11894437957800e+002°)
3.53997341083425e+000	(-2.18523626843479e+001dB,1.11826039651469e+002°)
3.54813389233565e+000	(-2.18282194752004e+001dB,1.11757680824524e+002°)
3.55631318568975e+000	(-2.18040929822400e+001dB,1.11689361515480e+002°)
3.56451133426234e+000	(-2.17799831692960e+001dB,1.11621081761637e+002°)
3.57272838151919e+000	(-2.17558900001870e+001dB,1.11552841598983e+002°)
3.58096437102626e+000	(-2.17318134387425e+001dB,1.11484641062207e+002°)
3.58921934644995e+000	(-2.17077534488278e+001dB,1.11416480184776e+002°)
3.59749335155732e+000	(-2.16837099942978e+001dB,1.11348358998836e+002°)
3.60578643021632e+000	(-2.16596830390573e+001dB,1.11280277535308e+002°)
3.61409862639603e+000	(-2.16356725470091e+001dB,1.11212235823811e+002°)
3.62242998416688e+000	(-2.16116784820748e+001dB,1.11144233892720e+002°)
3.63078054770091e+000	(-2.15877008082064e+001dB,1.11076271769138e+002°)
3.63915036127196e+000	(-2.15637394893662e+001dB,1.11008349478899e+002°)
3.64753946925597e+000	(-2.15397944895387e+001dB,1.10940467046595e+002°)
3.65594791613114e+000	(-2.15158657727506e+001dB,1.10872624495568e+002°)
3.66437574647823e+000	(-2.14919533030369e+001dB,1.10804821847890e+002°)
3.67282300498074e+000	(-2.14680570444527e+001dB,1.10737059124406e+002°)
3.68128973642521e+000	(-2.14441769610858e+001dB,1.10669336344671e+002°)
3.68977598570139e+000	(-2.14203130170695e+001dB,1.10601653527060e+002°)
3.69828179780255e+000	(-2.13964651765225e+001dB,1.10534010688642e+002°)
3.70680721782565e+000	(-2.13726334036475e+001dB,1.10466407845314e+002°)
3.71535229097161e+000	(-2.13488176626126e+001dB,1.10398845011649e+002°)
3.72391706254557e+000	(-2.13250179176769e+001dB,1.10331322201073e+002°)
3.73250157795709e+000	(-2.13012341330818e+001dB,1.10263839425716e+002°)
3.74110588272042e+000	(-2.12774662731520e+001dB,1.10196396696551e+002°)
3.74973002245472e+000	(-2.12537143022131e+001dB,1.10128994023276e+002°)
3.75837404288433e+000	(-2.12299781846021e+001dB,1.10061631414333e+002°)
3.76703798983897e+000	(-2.12062578847503e+001dB,1.09994308877032e+002°)
3.77572190925405e+000	(-2.11825533670761e+001dB,1.09927026417399e+002°)
3.78442584717082e+000	(-2.11588645960458e+001dB,1.09859784040260e+002°)
3.79314984973670e+000	(-2.11351915361857e+001dB,1.09792581749261e+002°)
3.80189396320550e+000	(-2.11115341520412e+001dB,1.09725419546826e+002°)
3.81065823393761e+000	(-2.10878924082053e+001dB,1.09658297434149e+002°)
3.81944270840035e+000	(-2.10642662692931e+001dB,1.09591215411240e+002°)
3.82824743316811e+000	(-2.10406556999798e+001dB,1.09524173476921e+002°)
3.83707245492267e+000	(-2.10170606649812e+001dB,1.09457171628802e+002°)
3.84591782045342e+000	(-2.09934811290594e+001dB,1.09390209863332e+002°)
3.85478357665760e+000	(-2.09699170570055e+001dB,1.09323288175725e+002°)
3.86366977054057e+000	(-2.09463684136589e+001dB,1.09256406560035e+002°)
3.87257644921605e+000	(-2.09228351639058e+001dB,1.09189565009126e+002°)
3.88150365990636e+000	(-2.08993172726886e+001dB,1.09122763514688e+002°)
3.89045144994269e+000	(-2.08758147049881e+001dB,1.09056002067243e+002°)
3.89941986676531e+000	(-2.08523274258312e+001dB,1.08989280656120e+002°)
3.90840895792390e+000	(-2.08288554003073e+001dB,1.08922599269504e+002°)
3.91741877107771e+000	(-2.08053985935401e+001dB,1.08855957894389e+002°)
3.92644935399588e+000	(-2.07819569706955e+001dB,1.08789356516606e+002°)
3.93550075455765e+000	(-2.07585304970181e+001dB,1.08722795120853e+002°)
3.94457302075266e+000	(-2.07351191377773e+001dB,1.08656273690625e+002°)
3.95366620068116e+000	(-2.07117228583300e+001dB,1.08589792208344e+002°)
3.96278034255427e+000	(-2.06883416240388e+001dB,1.08523350655175e+002°)
3.97191549469428e+000	(-2.06649754003507e+001dB,1.08456949011208e+002°)
3.98107170553485e+000	(-2.06416241527712e+001dB,1.08390587255390e+002°)
3.99024902362130e+000	(-2.06182878468490e+001dB,1.08324265365503e+002°)
3.99944749761085e+000	(-2.05949664481858e+001dB,1.08257983318200e+002°)
4.00866717627290e+000	(-2.05716599224665e+001dB,1.08191741089009e+002°)
4.01790810848927e+000	(-2.05483682354020e+001dB,1.08125538652326e+002°)
4.02717034325446e+000	(-2.05250913527783e+001dB,1.08059375981409e+002°)
4.03645392967592e+000	(-2.05018292404413e+001dB,1.07993253048414e+002°)
4.04575891697430e+000	(-2.04785818642969e+001dB,1.07927169824375e+002°)
4.05508535448371e+000	(-2.04553491903127e+001dB,1.07861126279206e+002°)
4.06443329165200e+000	(-2.04321311845040e+001dB,1.07795122381682e+002°)
4.07380277804100e+000	(-2.04089278129512e+001dB,1.07729158099500e+002°)
4.08319386332679e+000	(-2.03857390418408e+001dB,1.07663233399287e+002°)
4.09260659729998e+000	(-2.03625648373664e+001dB,1.07597348246504e+002°)
4.10204102986594e+000	(-2.03394051658085e+001dB,1.07531502605553e+002°)
4.11149721104509e+000	(-2.03162599935157e+001dB,1.07465696439720e+002°)
4.12097519097317e+000	(-2.02931292869124e+001dB,1.07399929711232e+002°)
4.13047501990148e+000	(-2.02700130124575e+001dB,1.07334202381189e+002°)
