Freq.	V(n007)
2.28034207200038e+000	(-2.68146112309623e+001dB,1.25486036375658e+002°)
2.28559880337539e+000	(-2.67866584340419e+001dB,1.25412352093715e+002°)
2.29086765276773e+000	(-2.67587282027210e+001dB,1.25338676541663e+002°)
2.29614864811232e+000	(-2.67308205188288e+001dB,1.25265009989576e+002°)
2.30144181740847e+000	(-2.67029353639669e+001dB,1.25191352706632e+002°)
2.30674718872003e+000	(-2.66750727195956e+001dB,1.25117704961266e+002°)
2.31206479017555e+000	(-2.66472325669392e+001dB,1.25044067020965e+002°)
2.31739464996844e+000	(-2.66194148870376e+001dB,1.24970439152387e+002°)
2.32273679635706e+000	(-2.65916196607292e+001dB,1.24896821621288e+002°)
2.32809125766496e+000	(-2.65638468686724e+001dB,1.24823214692580e+002°)
2.33345806228096e+000	(-2.65360964913308e+001dB,1.24749618630288e+002°)
2.33883723865931e+000	(-2.65083685089664e+001dB,1.24676033697517e+002°)
2.34422881531988e+000	(-2.64806629016382e+001dB,1.24602460156448e+002°)
2.34963282084826e+000	(-2.64529796492533e+001dB,1.24528898268433e+002°)
2.35504928389597e+000	(-2.64253187315177e+001dB,1.24455348293878e+002°)
2.36047823318053e+000	(-2.63976801279071e+001dB,1.24381810492187e+002°)
2.36591969748571e+000	(-2.63700638177634e+001dB,1.24308285121954e+002°)
2.37137370566161e+000	(-2.63424697802195e+001dB,1.24234772440778e+002°)
2.37684028662483e+000	(-2.63148979942380e+001dB,1.24161272705345e+002°)
2.38231946935864e+000	(-2.62873484385733e+001dB,1.24087786171358e+002°)
2.38781128291313e+000	(-2.62598210917908e+001dB,1.24014313093547e+002°)
2.39331575640534e+000	(-2.62323159323290e+001dB,1.23940853725787e+002°)
2.39883291901944e+000	(-2.62048329383688e+001dB,1.23867408320836e+002°)
2.40436280000689e+000	(-2.61773720879794e+001dB,1.23793977130630e+002°)
2.40990542868655e+000	(-2.61499333589898e+001dB,1.23720560405982e+002°)
2.41546083444489e+000	(-2.61225167291054e+001dB,1.23647158396837e+002°)
2.42102904673613e+000	(-2.60951221758031e+001dB,1.23573771352057e+002°)
2.42661009508237e+000	(-2.60677496764436e+001dB,1.23500399519596e+002°)
2.43220400907377e+000	(-2.60403992081436e+001dB,1.23427043146288e+002°)
2.43781081836870e+000	(-2.60130707479005e+001dB,1.23353702478069e+002°)
2.44343055269392e+000	(-2.59857642724837e+001dB,1.23280377759736e+002°)
2.44906324184470e+000	(-2.59584797585637e+001dB,1.23207069235220e+002°)
2.45470891568498e+000	(-2.59312171825833e+001dB,1.23133777147297e+002°)
2.46036760414758e+000	(-2.59039765208184e+001dB,1.23060501737724e+002°)
2.46603933723429e+000	(-2.58767577493940e+001dB,1.22987243247255e+002°)
2.47172414501608e+000	(-2.58495608442767e+001dB,1.22914001915606e+002°)
2.47742205763324e+000	(-2.58223857812143e+001dB,1.22840777981367e+002°)
2.48313310529552e+000	(-2.57952325358548e+001dB,1.22767571682157e+002°)
2.48885731828234e+000	(-2.57681010836197e+001dB,1.22694383254449e+002°)
2.49459472694290e+000	(-2.57409913997980e+001dB,1.22621212933693e+002°)
2.50034536169638e+000	(-2.57139034595427e+001dB,1.22548060954296e+002°)
2.50610925303206e+000	(-2.56868372377869e+001dB,1.22474927549530e+002°)
2.51188643150953e+000	(-2.56597927093429e+001dB,1.22401812951588e+002°)
2.51767692775880e+000	(-2.56327698488479e+001dB,1.22328717391594e+002°)
2.52348077248052e+000	(-2.56057686307850e+001dB,1.22255641099555e+002°)
2.52929799644609e+000	(-2.55787890294619e+001dB,1.22182584304365e+002°)
2.53512863049786e+000	(-2.55518310190571e+001dB,1.22109547233851e+002°)
2.54097270554925e+000	(-2.55248945735756e+001dB,1.22036530114698e+002°)
2.54683025258499e+000	(-2.54979796668790e+001dB,1.21963533172482e+002°)
2.55270130266119e+000	(-2.54710862726665e+001dB,1.21890556631653e+002°)
2.55858588690559e+000	(-2.54442143644868e+001dB,1.21817600715534e+002°)
2.56448403651766e+000	(-2.54173639157443e+001dB,1.21744665646325e+002°)
2.57039578276881e+000	(-2.53905348996948e+001dB,1.21671751645104e+002°)
2.57632115700252e+000	(-2.53637272894183e+001dB,1.21598858931744e+002°)
2.58226019063454e+000	(-2.53369410578811e+001dB,1.21525987725031e+002°)
2.58821291515304e+000	(-2.53101761778775e+001dB,1.21453138242558e+002°)
2.59417936211876e+000	(-2.52834326220755e+001dB,1.21380310700816e+002°)
2.60015956316522e+000	(-2.52567103629915e+001dB,1.21307505315103e+002°)
2.60615354999884e+000	(-2.52300093729977e+001dB,1.21234722299542e+002°)
2.61216135439915e+000	(-2.52033296243064e+001dB,1.21161961867067e+002°)
2.61818300821893e+000	(-2.51766710890168e+001dB,1.21089224229500e+002°)
2.62421854338439e+000	(-2.51500337390894e+001dB,1.21016509597460e+002°)
2.63026799189533e+000	(-2.51234175463263e+001dB,1.20943818180371e+002°)
2.63633138582532e+000	(-2.50968224823953e+001dB,1.20871150186471e+002°)
2.64240875732189e+000	(-2.50702485188243e+001dB,1.20798505822795e+002°)
2.64850013860664e+000	(-2.50436956270309e+001dB,1.20725885295221e+002°)
2.65460556197548e+000	(-2.50171637782678e+001dB,1.20653288808391e+002°)
2.66072505979875e+000	(-2.49906529436761e+001dB,1.20580716565773e+002°)
2.66685866452142e+000	(-2.49641630942518e+001dB,1.20508168769600e+002°)
2.67300640866325e+000	(-2.49376942008723e+001dB,1.20435645620923e+002°)
2.67916832481897e+000	(-2.49112462342560e+001dB,1.20363147319522e+002°)
2.68534444565845e+000	(-2.48848191650468e+001dB,1.20290674064059e+002°)
2.69153480392686e+000	(-2.48584129637127e+001dB,1.20218226051877e+002°)
2.69773943244486e+000	(-2.48320276006087e+001dB,1.20145803479117e+002°)
2.70395836410878e+000	(-2.48056630459887e+001dB,1.20073406540749e+002°)
2.71019163189078e+000	(-2.47793192699344e+001dB,1.20001035430406e+002°)
2.71643926883902e+000	(-2.47529962424599e+001dB,1.19928690340588e+002°)
2.72270130807785e+000	(-2.47266939334103e+001dB,1.19856371462467e+002°)
2.72897778280798e+000	(-2.47004123125493e+001dB,1.19784078986048e+002°)
2.73526872630665e+000	(-2.46741513495016e+001dB,1.19711813100044e+002°)
2.74157417192782e+000	(-2.46479110137763e+001dB,1.19639573991931e+002°)
2.74789415310234e+000	(-2.46216912747450e+001dB,1.19567361847887e+002°)
2.75422870333811e+000	(-2.45954921017388e+001dB,1.19495176852972e+002°)
2.76057785622028e+000	(-2.45693134638681e+001dB,1.19423019190794e+002°)
2.76694164541145e+000	(-2.45431553302072e+001dB,1.19350889043830e+002°)
2.77332010465178e+000	(-2.45170176697002e+001dB,1.19278786593278e+002°)
2.77971326775923e+000	(-2.44909004511519e+001dB,1.19206712018987e+002°)
2.78612116862971e+000	(-2.44648036433174e+001dB,1.19134665499667e+002°)
2.79254384123727e+000	(-2.44387272147836e+001dB,1.19062647212635e+002°)
2.79898131963430e+000	(-2.44126711340526e+001dB,1.18990657333977e+002°)
2.80543363795165e+000	(-2.43866353695410e+001dB,1.18918696038523e+002°)
2.81190083039888e+000	(-2.43606198895255e+001dB,1.18846763499770e+002°)
2.81838293126439e+000	(-2.43346246621888e+001dB,1.18774859889951e+002°)
2.82487997491564e+000	(-2.43086496556568e+001dB,1.18702985380070e+002°)
2.83139199579931e+000	(-2.42826948378752e+001dB,1.18631140139734e+002°)
2.83791902844149e+000	(-2.42567601767620e+001dB,1.18559324337347e+002°)
2.84446110744785e+000	(-2.42308456400882e+001dB,1.18487538139962e+002°)
2.85101826750384e+000	(-2.42049511955451e+001dB,1.18415781713369e+002°)
2.85759054337488e+000	(-2.41790768107334e+001dB,1.18344055222039e+002°)
2.86417796990651e+000	(-2.41532224531691e+001dB,1.18272358829191e+002°)
2.87078058202462e+000	(-2.41273880902350e+001dB,1.18200692696652e+002°)
2.87739841473560e+000	(-2.41015736892489e+001dB,1.18129056984998e+002°)
2.88403150312654e+000	(-2.40757792174423e+001dB,1.18057451853509e+002°)
2.89067988236541e+000	(-2.40500046419425e+001dB,1.17985877460133e+002°)
2.89734358770125e+000	(-2.40242499297953e+001dB,1.17914333961516e+002°)
2.90402265446438e+000	(-2.39985150479702e+001dB,1.17842821513004e+002°)
2.91071711806654e+000	(-2.39727999633018e+001dB,1.17771340268547e+002°)
2.91742701400110e+000	(-2.39471046426107e+001dB,1.17699890380921e+002°)
2.92415237784327e+000	(-2.39214290525768e+001dB,1.17628472001462e+002°)
2.93089324525025e+000	(-2.38957731598272e+001dB,1.17557085280241e+002°)
2.93764965196146e+000	(-2.38701369308938e+001dB,1.17485730366000e+002°)
2.94442163379869e+000	(-2.38445203322318e+001dB,1.17414407406150e+002°)
2.95120922666631e+000	(-2.38189233302294e+001dB,1.17343116546802e+002°)
2.95801246655147e+000	(-2.37933458911598e+001dB,1.17271857932680e+002°)
2.96483138952427e+000	(-2.37677879812621e+001dB,1.17200631707241e+002°)
2.97166603173795e+000	(-2.37422495666801e+001dB,1.17129438012614e+002°)
2.97851642942912e+000	(-2.37167306134794e+001dB,1.17058276989550e+002°)
2.98538261891789e+000	(-2.36912310876722e+001dB,1.16987148777530e+002°)
2.99226463660812e+000	(-2.36657509551619e+001dB,1.16916053514638e+002°)
2.99916251898758e+000	(-2.36402901818278e+001dB,1.16844991337687e+002°)
3.00607630262816e+000	(-2.36148487334263e+001dB,1.16773962382086e+002°)
3.01300602418605e+000	(-2.35894265757116e+001dB,1.16702966782004e+002°)
3.01995172040194e+000	(-2.35640236742982e+001dB,1.16632004670160e+002°)
3.02691342810123e+000	(-2.35386399947919e+001dB,1.16561076178040e+002°)
3.03389118419420e+000	(-2.35132755027076e+001dB,1.16490181435746e+002°)
3.04088502567620e+000	(-2.34879301634860e+001dB,1.16419320571998e+002°)
3.04789498962791e+000	(-2.34626039425555e+001dB,1.16348493714299e+002°)
3.05492111321544e+000	(-2.34372968052039e+001dB,1.16277700988649e+002°)
3.06196343369060e+000	(-2.34120087167245e+001dB,1.16206942519831e+002°)
3.06902198839108e+000	(-2.33867396423266e+001dB,1.16136218431252e+002°)
3.07609681474063e+000	(-2.33614895471700e+001dB,1.16065528844971e+002°)
3.08318795024928e+000	(-2.33362583963436e+001dB,1.15994873881705e+002°)
3.09029543251351e+000	(-2.33110461549029e+001dB,1.15924253660841e+002°)
3.09741929921650e+000	(-2.32858527878266e+001dB,1.15853668300395e+002°)
3.10455958812828e+000	(-2.32606782600524e+001dB,1.15783117917070e+002°)
3.11171633710594e+000	(-2.32355225364620e+001dB,1.15712602626202e+002°)
3.11888958409386e+000	(-2.32103855819088e+001dB,1.15642122541829e+002°)
3.12607936712388e+000	(-2.31852673611351e+001dB,1.15571677776544e+002°)
3.13328572431551e+000	(-2.31601678389157e+001dB,1.15501268441731e+002°)
3.14050869387614e+000	(-2.31350869799271e+001dB,1.15430894647332e+002°)
3.14774831410124e+000	(-2.31100247488080e+001dB,1.15360556501967e+002°)
3.15500462337455e+000	(-2.30849811101474e+001dB,1.15290254112922e+002°)
3.16227766016830e+000	(-2.30599560285233e+001dB,1.15219987586152e+002°)
3.16956746304341e+000	(-2.30349494684169e+001dB,1.15149757026214e+002°)
3.17687407064969e+000	(-2.30099613943225e+001dB,1.15079562536400e+002°)
3.18419752172604e+000	(-2.29849917706764e+001dB,1.15009404218624e+002°)
3.19153785510068e+000	(-2.29600405618342e+001dB,1.14939282173399e+002°)
3.19889510969132e+000	(-2.29351077321755e+001dB,1.14869196499979e+002°)
3.20626932450538e+000	(-2.29101932460098e+001dB,1.14799147296231e+002°)
3.21366053864023e+000	(-2.28852970676241e+001dB,1.14729134658713e+002°)
3.22106879128335e+000	(-2.28604191612532e+001dB,1.14659158682587e+002°)
3.22849412171255e+000	(-2.28355594911240e+001dB,1.14589219461740e+002°)
3.23593656929620e+000	(-2.28107180214132e+001dB,1.14519317088669e+002°)
3.24339617349341e+000	(-2.27858947162570e+001dB,1.14449451654527e+002°)
3.25087297385426e+000	(-2.27610895398006e+001dB,1.14379623249192e+002°)
3.25836701002000e+000	(-2.27363024561115e+001dB,1.14309831961106e+002°)
3.26587832172327e+000	(-2.27115334292740e+001dB,1.14240077877468e+002°)
3.27340694878830e+000	(-2.26867824232999e+001dB,1.14170361084052e+002°)
3.28095293113110e+000	(-2.26620494022312e+001dB,1.14100681665389e+002°)
3.28851630875974e+000	(-2.26373343300189e+001dB,1.14031039704560e+002°)
3.29609712177449e+000	(-2.26126371706617e+001dB,1.13961435283443e+002°)
3.30369541036806e+000	(-2.25879578881000e+001dB,1.13891868482513e+002°)
3.31131121482582e+000	(-2.25632964462277e+001dB,1.13822339380858e+002°)
3.31894457552601e+000	(-2.25386528089639e+001dB,1.13752848056314e+002°)
3.32659553293996e+000	(-2.25140269401950e+001dB,1.13683394585380e+002°)
3.33426412763226e+000	(-2.24894188037914e+001dB,1.13613979043214e+002°)
3.34195040026105e+000	(-2.24648283635777e+001dB,1.13544601503593e+002°)
3.34965439157819e+000	(-2.24402555833885e+001dB,1.13475262039022e+002°)
3.35737614242946e+000	(-2.24157004270744e+001dB,1.13405960720722e+002°)
3.36511569375482e+000	(-2.23911628584229e+001dB,1.13336697618502e+002°)
3.37287308658860e+000	(-2.23666428412113e+001dB,1.13267472800865e+002°)
3.38064836205972e+000	(-2.23421403392609e+001dB,1.13198286335057e+002°)
3.38844156139193e+000	(-2.23176553162978e+001dB,1.13129138286891e+002°)
3.39625272590399e+000	(-2.22931877361134e+001dB,1.13060028720972e+002°)
3.40408189700991e+000	(-2.22687375624609e+001dB,1.12990957700535e+002°)
3.41192911621919e+000	(-2.22443047590815e+001dB,1.12921925287490e+002°)
3.41979442513699e+000	(-2.22198892897268e+001dB,1.12852931542468e+002°)
3.42767786546441e+000	(-2.21954911181149e+001dB,1.12783976524711e+002°)
3.43557947899865e+000	(-2.21711102080103e+001dB,1.12715060292266e+002°)
3.44349930763329e+000	(-2.21467465231153e+001dB,1.12646182901763e+002°)
3.45143739335847e+000	(-2.21224000271834e+001dB,1.12577344408599e+002°)
3.45939377826112e+000	(-2.20980706839223e+001dB,1.12508544866786e+002°)
3.46736850452522e+000	(-2.20737584570950e+001dB,1.12439784329147e+002°)
3.47536161443196e+000	(-2.20494633103952e+001dB,1.12371062847060e+002°)
3.48337315036002e+000	(-2.20251852075882e+001dB,1.12302380470728e+002°)
3.49140315478576e+000	(-2.20009241123854e+001dB,1.12233737248959e+002°)
3.49945167028347e+000	(-2.19766799885458e+001dB,1.12165133229329e+002°)
3.50751873952558e+000	(-2.19524527998095e+001dB,1.12096568458083e+002°)
3.51560440528288e+000	(-2.19282425099426e+001dB,1.12028042980202e+002°)
3.52370871042477e+000	(-2.19040490826967e+001dB,1.11959556839342e+002°)
3.53183169791947e+000	(-2.18798724818448e+001dB,1.11891110077880e+002°)
3.53997341083425e+000	(-2.18557126711743e+001dB,1.11822702736934e+002°)
3.54813389233565e+000	(-2.18315696144605e+001dB,1.11754334856275e+002°)
3.55631318568975e+000	(-2.18074432755111e+001dB,1.11686006474448e+002°)
3.56451133426234e+000	(-2.17833336181637e+001dB,1.11617717628721e+002°)
3.57272838151919e+000	(-2.17592406062317e+001dB,1.11549468355047e+002°)
3.58096437102626e+000	(-2.17351642035545e+001dB,1.11481258688100e+002°)
3.58921934644995e+000	(-2.17111043740025e+001dB,1.11413088661316e+002°)
3.59749335155732e+000	(-2.16870610814300e+001dB,1.11344958306808e+002°)
3.60578643021632e+000	(-2.16630342897628e+001dB,1.11276867655499e+002°)
3.61409862639603e+000	(-2.16390239629030e+001dB,1.11208816736978e+002°)
3.62242998416688e+000	(-2.16150300647628e+001dB,1.11140805579555e+002°)
3.63078054770091e+000	(-2.15910525593133e+001dB,1.11072834210351e+002°)
3.63915036127196e+000	(-2.15670914105200e+001dB,1.11004902655167e+002°)
3.64753946925597e+000	(-2.15431465823866e+001dB,1.10937010938580e+002°)
3.65594791613114e+000	(-2.15192180389168e+001dB,1.10869159083865e+002°)
3.66437574647823e+000	(-2.14953057441764e+001dB,1.10801347113133e+002°)
3.67282300498074e+000	(-2.14714096622173e+001dB,1.10733575047155e+002°)
3.68128973642521e+000	(-2.14475297571270e+001dB,1.10665842905472e+002°)
3.68977598570139e+000	(-2.14236659930592e+001dB,1.10598150706460e+002°)
3.69828179780255e+000	(-2.13998183341185e+001dB,1.10530498467121e+002°)
3.70680721782565e+000	(-2.13759867445313e+001dB,1.10462886203366e+002°)
3.71535229097161e+000	(-2.13521711884697e+001dB,1.10395313929731e+002°)
3.72391706254557e+000	(-2.13283716301923e+001dB,1.10327781659616e+002°)
3.73250157795709e+000	(-2.13045880339541e+001dB,1.10260289405138e+002°)
3.74110588272042e+000	(-2.12808203640851e+001dB,1.10192837177237e+002°)
3.74973002245472e+000	(-2.12570685848825e+001dB,1.10125424985536e+002°)
3.75837404288433e+000	(-2.12333326607437e+001dB,1.10058052838533e+002°)
3.76703798983897e+000	(-2.12096125560666e+001dB,1.09990720743464e+002°)
3.77572190925405e+000	(-2.11859082352950e+001dB,1.09923428706354e+002°)
3.78442584717082e+000	(-2.11622196629022e+001dB,1.09856176731999e+002°)
3.79314984973670e+000	(-2.11385468034085e+001dB,1.09788964824011e+002°)
3.80189396320550e+000	(-2.11148896213750e+001dB,1.09721792984790e+002°)
3.81065823393761e+000	(-2.10912480813947e+001dB,1.09654661215519e+002°)
3.81944270840035e+000	(-2.10676221481012e+001dB,1.09587569516186e+002°)
3.82824743316811e+000	(-2.10440117861488e+001dB,1.09520517885546e+002°)
3.83707245492267e+000	(-2.10204169602898e+001dB,1.09453506321239e+002°)
3.84591782045342e+000	(-2.09968376352654e+001dB,1.09386534819638e+002°)
3.85478357665760e+000	(-2.09732737758937e+001dB,1.09319603375981e+002°)
3.86366977054057e+000	(-2.09497253470101e+001dB,1.09252711984254e+002°)
3.87257644921605e+000	(-2.09261923135203e+001dB,1.09185860637335e+002°)
3.88150365990636e+000	(-2.09026746403504e+001dB,1.09119049326857e+002°)
3.89045144994269e+000	(-2.08791722925121e+001dB,1.09052278043344e+002°)
3.89941986676531e+000	(-2.08556852350214e+001dB,1.08985546776080e+002°)
3.90840895792390e+000	(-2.08322134329643e+001dB,1.08918855513203e+002°)
3.91741877107771e+000	(-2.08087568515018e+001dB,1.08852204241740e+002°)
3.92644935399588e+000	(-2.07853154557883e+001dB,1.08785592947461e+002°)
3.93550075455765e+000	(-2.07618892110766e+001dB,1.08719021615035e+002°)
3.94457302075266e+000	(-2.07384780826376e+001dB,1.08652490227945e+002°)
3.95366620068116e+000	(-2.07150820358293e+001dB,1.08585998768568e+002°)
3.96278034255427e+000	(-2.06917010360367e+001dB,1.08519547218059e+002°)
3.97191549469428e+000	(-2.06683350487122e+001dB,1.08453135556499e+002°)
3.98107170553485e+000	(-2.06449840393665e+001dB,1.08386763762798e+002°)
3.99024902362130e+000	(-2.06216479735485e+001dB,1.08320431814701e+002°)
3.99944749761085e+000	(-2.05983268168750e+001dB,1.08254139688844e+002°)
4.00866717627290e+000	(-2.05750205350255e+001dB,1.08187887360728e+002°)
4.01790810848927e+000	(-2.05517290937168e+001dB,1.08121674804703e+002°)
4.02717034325446e+000	(-2.05284524587472e+001dB,1.08055501994029e+002°)
4.03645392967592e+000	(-2.05051905959768e+001dB,1.07989368900834e+002°)
4.04575891697430e+000	(-2.04819434713077e+001dB,1.07923275496117e+002°)
4.05508535448371e+000	(-2.04587110507082e+001dB,1.07857221749757e+002°)
4.06443329165200e+000	(-2.04354933002120e+001dB,1.07791207630522e+002°)
4.07380277804100e+000	(-2.04122901859342e+001dB,1.07725233106124e+002°)
4.08319386332679e+000	(-2.03891016739964e+001dB,1.07659298143050e+002°)
4.09260659729998e+000	(-2.03659277306598e+001dB,1.07593402706847e+002°)
4.10204102986594e+000	(-2.03427683221987e+001dB,1.07527546761846e+002°)
4.11149721104509e+000	(-2.03196234149574e+001dB,1.07461730271303e+002°)
4.12097519097317e+000	(-2.02964929753653e+001dB,1.07395953197418e+002°)
4.13047501990148e+000	(-2.02733769698978e+001dB,1.07330215501281e+002°)
